avgTemp,prcp,wind,Month,Day,Year
75.02,32.0,36.14,9,4,2017
75.02,32.0,37.58,9,5,2017
75.02,32.0,38.12,9,6,2017
73.94,32.0,35.96,9,7,2017
72.32,32.0,36.68,9,8,2017
72.32,32.0,37.22,9,9,2017
73.75999999999999,32.0,36.14,9,10,2017
76.28,32.0,37.04,9,11,2017
74.30000000000001,32.0,39.019999999999996,9,12,2017
70.88,32.0,36.86,9,13,2017
69.44,32.0,37.58,9,14,2017
69.25999999999999,32.0,35.6,9,15,2017
69.62,32.0,36.68,9,16,2017
69.25999999999999,32.0,35.6,9,17,2017
68.36,32.0,35.6,9,18,2017
69.98,32.0,36.32,9,19,2017
69.08000000000001,32.0,36.5,9,20,2017
69.25999999999999,34.34,38.12,9,21,2017
65.48,32.0,36.68,9,22,2017
65.48,32.0,35.06,9,23,2017
68.72,32.0,35.78,9,24,2017
72.68,32.0,36.14,9,25,2017
71.06,32.0,34.7,9,26,2017
70.52,32.0,35.96,9,27,2017
71.42,32.0,36.14,9,28,2017
70.88,32.0,35.24,9,29,2017
69.62,32.0,36.14,9,30,2017
68.36,32.0,36.32,10,1,2017
67.82,32.0,35.6,10,2,2017
67.82,32.0,35.78,10,3,2017
66.92,32.0,35.6,10,4,2017
67.82,32.0,34.88,10,5,2017
71.42,32.0,34.7,10,6,2017
73.58000000000001,32.0,34.52,10,7,2017
70.16,32.0,37.58,10,8,2017
69.25999999999999,32.0,35.42,10,9,2017
70.16,32.0,35.78,10,10,2017
66.92,32.0,35.06,10,11,2017
67.46000000000001,32.0,36.14,10,12,2017
65.66,32.0,35.06,10,13,2017
67.46000000000001,32.0,34.34,10,14,2017
73.75999999999999,32.0,35.06,10,15,2017
76.82,32.0,35.78,10,16,2017
75.92,32.0,35.6,10,17,2017
73.58000000000001,32.0,35.06,10,18,2017
70.7,32.0,35.06,10,19,2017
67.64,32.0,38.3,10,20,2017
66.38,32.0,35.42,10,21,2017
72.68,32.0,37.04,10,22,2017
79.16,32.0,36.14,10,23,2017
84.38,32.0,36.86,10,24,2017
86.18,32.0,35.78,10,25,2017
77.18,32.0,34.34,10,26,2017
72.14,32.0,35.06,10,27,2017
67.82,32.0,35.42,10,28,2017
64.75999999999999,32.0,35.96,10,29,2017
65.48,32.0,36.86,10,30,2017
65.48,32.0,35.96,10,31,2017
65.84,32.0,35.96,11,1,2017
64.94,32.0,35.06,11,2,2017
64.03999999999999,32.0,36.14,11,3,2017
64.58000000000001,32.0,36.14,11,4,2017
65.48,33.8,35.24,11,5,2017
63.86,32.0,35.6,11,6,2017
65.84,32.0,34.34,11,7,2017
65.12,32.0,35.6,11,8,2017
66.38,32.0,36.86,11,9,2017
64.58000000000001,32.0,34.7,11,10,2017
61.7,32.0,34.52,11,11,2017
62.06,32.0,33.08,11,12,2017
61.88,32.0,34.52,11,13,2017
62.42,32.0,34.52,11,14,2017
64.75999999999999,32.0,33.98,11,15,2017
66.92,32.0,35.06,11,16,2017
68.36,32.0,36.86,11,17,2017
64.75999999999999,32.0,34.88,11,18,2017
63.14,32.0,34.88,11,19,2017
60.620000000000005,32.0,33.62,11,20,2017
66.56,32.0,34.7,11,21,2017
73.22,32.0,34.88,11,22,2017
75.74000000000001,32.0,34.34,11,23,2017
69.08000000000001,32.0,33.44,11,24,2017
65.66,32.0,34.34,11,25,2017
62.42,32.0,35.6,11,26,2017
61.88,33.44,37.04,11,27,2017
59.900000000000006,32.0,34.16,11,28,2017
61.34,32.0,33.8,11,29,2017
60.08,32.0,33.8,11,30,2017
60.26,32.0,34.88,12,1,2017
61.519999999999996,32.0,34.34,12,2,2017
59.540000000000006,32.0,33.98,12,3,2017
59.72,32.0,36.5,12,4,2017
60.620000000000005,32.0,38.480000000000004,12,5,2017
60.620000000000005,32.0,34.52,12,6,2017
63.14,32.0,38.3,12,7,2017
64.75999999999999,32.0,35.06,12,8,2017
64.22,32.0,36.5,12,9,2017
67.28,32.0,34.88,12,10,2017
68.9,32.0,35.6,12,11,2017
64.22,32.0,35.6,12,12,2017
62.06,32.0,33.98,12,13,2017
58.64,32.0,34.52,12,14,2017
62.96,32.0,34.88,12,15,2017
59.72,32.0,35.24,12,16,2017
58.28,32.0,35.96,12,17,2017
59.72,32.0,34.34,12,18,2017
56.480000000000004,32.0,33.62,12,19,2017
54.68,32.0,35.42,12,20,2017
54.68,32.0,35.42,12,21,2017
51.980000000000004,32.0,34.52,12,22,2017
53.96,32.0,34.16,12,23,2017
56.66,32.0,33.44,12,24,2017
54.14,32.0,33.44,12,25,2017
55.22,32.0,33.08,12,26,2017
56.66,32.0,33.62,12,27,2017
58.82,32.0,34.16,12,28,2017
60.620000000000005,32.0,33.62,12,29,2017
59.540000000000006,32.0,34.34,12,30,2017
55.22,32.0,33.98,12,31,2017
55.58,32.0,33.08,1,1,2018
59.72,32.0,35.06,1,2,2018
60.620000000000005,32.0,33.08,1,3,2018
61.88,32.0,33.62,1,4,2018
63.5,32.0,34.88,1,5,2018
62.24,32.0,34.34,1,6,2018
62.6,32.0,34.88,1,7,2018
63.86,42.980000000000004,35.06,1,8,2018
60.44,88.7,38.3,1,9,2018
56.120000000000005,32.0,33.98,1,10,2018
58.1,32.0,33.8,1,11,2018
59.72,32.0,33.8,1,12,2018
64.94,32.0,36.32,1,13,2018
70.34,32.0,34.7,1,14,2018
62.78,32.0,33.8,1,15,2018
60.620000000000005,32.0,33.98,1,16,2018
62.24,32.0,34.16,1,17,2018
62.42,32.0,34.7,1,18,2018
62.24,32.0,35.42,1,19,2018
58.82,32.0,43.52,1,20,2018
54.14,32.0,34.16,1,21,2018
55.94,32.0,34.88,1,22,2018
59.72,32.0,35.96,1,23,2018
61.519999999999996,32.0,35.06,1,24,2018
56.84,32.0,35.42,1,25,2018
56.120000000000005,32.0,35.06,1,26,2018
58.28,32.0,35.6,1,27,2018
65.66,32.0,35.96,1,28,2018
71.96000000000001,32.0,35.78,1,29,2018
71.78,32.0,34.7,1,30,2018
64.58000000000001,32.0,33.8,1,31,2018
61.88,32.0,33.62,2,1,2018
64.22,32.0,33.8,2,2,2018
64.94,32.0,34.34,2,3,2018
63.31999999999999,32.0,33.98,2,4,2018
62.06,32.0,34.52,2,5,2018
59.72,32.0,35.06,2,6,2018
61.34,32.0,34.34,2,7,2018
64.58000000000001,32.0,34.88,2,8,2018
61.519999999999996,32.0,36.14,2,9,2018
60.620000000000005,32.0,35.96,2,10,2018
59.540000000000006,32.0,35.06,2,11,2018
60.44,33.8,36.5,2,12,2018
57.2,32.0,35.06,2,13,2018
61.34,32.0,34.7,2,14,2018
62.24,32.0,35.24,2,15,2018
61.88,32.0,36.5,2,16,2018
61.88,32.0,35.24,2,17,2018
59.900000000000006,32.0,35.78,2,18,2018
57.019999999999996,33.44,43.52,2,19,2018
51.26,32.0,36.86,2,20,2018
53.06,32.0,36.14,2,21,2018
53.42,32.0,36.32,2,22,2018
54.86,32.0,41.9,2,23,2018
52.16,32.0,35.6,2,24,2018
55.040000000000006,32.0,35.78,2,25,2018
55.76,41.54,36.5,2,26,2018
53.96,32.54,36.68,2,27,2018
50.540000000000006,32.0,35.06,2,28,2018
54.32,32.0,35.24,3,1,2018
55.94,45.68,36.86,3,2,2018
56.66,34.34,36.32,3,3,2018
54.14,32.0,35.6,3,4,2018
58.46,32.0,36.68,3,5,2018
63.14,32.0,35.42,3,6,2018
61.519999999999996,32.0,34.34,3,7,2018
60.44,32.0,34.34,3,8,2018
61.16,32.0,35.42,3,9,2018
60.08,48.379999999999995,35.96,3,10,2018
60.44,35.24,36.14,3,11,2018
63.31999999999999,32.0,35.42,3,12,2018
63.14,32.9,35.06,3,13,2018
62.42,35.24,38.3,3,14,2018
60.26,37.04,39.019999999999996,3,15,2018
57.56,39.74,37.22,3,16,2018
57.92,33.44,38.3,3,17,2018
54.68,32.0,35.6,3,18,2018
60.08,32.0,35.96,3,19,2018
62.96,32.0,35.42,3,20,2018
62.78,35.24,36.14,3,21,2018
64.75999999999999,48.019999999999996,35.96,3,22,2018
61.16,33.8,37.04,3,23,2018
58.82,32.0,37.4,3,24,2018
58.28,32.0,37.22,3,25,2018
57.74,32.0,37.58,3,26,2018
62.06,32.0,36.5,3,27,2018
62.78,32.0,35.42,3,28,2018
62.42,32.0,35.78,3,29,2018
61.88,32.0,35.96,3,30,2018
60.44,32.0,35.42,3,31,2018
59.540000000000006,32.0,35.78,4,1,2018
61.34,32.0,36.14,4,2,2018
62.42,32.0,35.96,4,3,2018
60.08,32.0,35.96,4,4,2018
59.900000000000006,32.0,35.78,4,5,2018
62.78,32.0,35.96,4,6,2018
63.5,32.0,36.32,4,7,2018
63.5,32.0,35.42,4,8,2018
70.34,32.0,35.78,4,9,2018
72.86,32.0,35.42,4,10,2018
68.9,32.0,36.68,4,11,2018
64.22,32.0,43.16,4,12,2018
66.2,32.0,36.5,4,13,2018
69.25999999999999,32.0,36.14,4,14,2018
66.92,32.0,36.32,4,15,2018
62.78,32.0,42.8,4,16,2018
60.08,32.0,39.92,4,17,2018
61.7,32.0,36.68,4,18,2018
59.18,33.8,37.4,4,19,2018
60.980000000000004,32.0,36.5,4,20,2018
66.38,32.0,36.14,4,21,2018
66.74000000000001,32.0,36.14,4,22,2018
64.75999999999999,32.0,36.32,4,23,2018
60.980000000000004,32.0,35.96,4,24,2018
62.78,32.0,36.5,4,25,2018
60.980000000000004,32.0,36.86,4,26,2018
60.44,32.0,36.32,4,27,2018
61.519999999999996,32.0,36.5,4,28,2018
62.78,32.0,37.58,4,29,2018
61.7,32.0,38.3,4,30,2018
59.18,32.0,37.58,5,1,2018
58.46,32.54,35.78,5,2,2018
61.16,32.0,35.96,5,3,2018
68.36,32.0,36.68,5,4,2018
70.88,32.0,37.76,5,5,2018
68.72,32.0,36.68,5,6,2018
63.68000000000001,32.0,36.32,5,7,2018
62.78,32.0,36.32,5,8,2018
64.94,32.0,36.86,5,9,2018
65.12,32.0,37.22,5,10,2018
62.78,32.0,39.38,5,11,2018
61.519999999999996,32.0,37.22,5,12,2018
63.14,32.0,37.94,5,13,2018
63.31999999999999,32.0,37.4,5,14,2018
62.78,32.0,37.04,5,15,2018
62.96,32.0,38.480000000000004,5,16,2018
62.78,32.0,36.68,5,17,2018
63.14,32.0,36.5,5,18,2018
62.96,32.0,36.68,5,19,2018
63.68000000000001,32.0,36.14,5,20,2018
62.96,32.0,36.5,5,21,2018
62.96,32.0,36.68,5,22,2018
63.31999999999999,32.0,36.5,5,23,2018
62.78,32.0,36.68,5,24,2018
63.5,32.0,39.019999999999996,5,25,2018
63.31999999999999,32.0,37.4,5,26,2018
64.4,32.0,36.68,5,27,2018
64.75999999999999,32.0,36.32,5,28,2018
63.68000000000001,32.0,36.14,5,29,2018
62.78,32.0,37.04,5,30,2018
65.84,32.0,37.58,5,31,2018
64.75999999999999,32.0,36.5,6,1,2018
67.46000000000001,32.0,36.32,6,2,2018
69.62,32.0,36.14,6,3,2018
66.02,32.0,37.04,6,4,2018
63.86,32.0,37.22,6,5,2018
66.38,32.0,36.68,6,6,2018
65.84,32.0,37.04,6,7,2018
68.72,32.0,36.32,6,8,2018
69.62,32.0,37.04,6,9,2018
69.62,32.0,36.68,6,10,2018
70.52,32.0,36.68,6,11,2018
70.52,32.0,36.68,6,12,2018
69.62,32.0,36.14,6,13,2018
69.80000000000001,32.0,36.32,6,14,2018
69.80000000000001,32.0,37.04,6,15,2018
66.38,32.0,38.12,6,16,2018
64.58000000000001,32.0,38.12,6,17,2018
65.84,32.0,38.84,6,18,2018
66.74000000000001,32.0,36.5,6,19,2018
66.56,32.0,36.32,6,20,2018
66.38,32.0,36.5,6,21,2018
68.36,32.0,36.14,6,22,2018
65.84,32.0,38.12,6,23,2018
65.12,32.0,37.4,6,24,2018
67.82,32.0,37.22,6,25,2018
69.08000000000001,32.0,36.32,6,26,2018
68.53999999999999,32.0,36.68,6,27,2018
68.36,32.0,36.5,6,28,2018
68.0,32.0,37.4,6,29,2018
68.0,32.0,37.4,6,30,2018
67.28,32.0,37.22,7,1,2018
70.34,32.0,38.12,7,2,2018
69.08000000000001,32.0,36.86,7,3,2018
70.52,32.0,37.22,7,4,2018
72.86,32.0,37.76,7,5,2018
81.86,32.0,38.3,7,6,2018
83.30000000000001,32.0,36.5,7,7,2018
79.52,32.0,36.14,7,8,2018
78.44,32.0,35.96,7,9,2018
75.74000000000001,32.0,37.4,7,10,2018
76.46000000000001,32.0,36.68,7,11,2018
77.53999999999999,32.0,36.68,7,12,2018
76.46000000000001,32.0,37.58,7,13,2018
75.92,32.0,36.68,7,14,2018
74.66,32.0,36.86,7,15,2018
74.66,32.0,36.86,7,16,2018
74.12,32.0,36.14,7,17,2018
74.12,32.0,36.68,7,18,2018
74.30000000000001,32.0,35.96,7,19,2018
75.02,32.0,37.76,7,20,2018
75.02,32.0,38.480000000000004,7,21,2018
76.1,32.0,37.58,7,22,2018
78.25999999999999,32.0,36.5,7,23,2018
78.62,32.0,36.32,7,24,2018
77.0,32.0,36.86,7,25,2018
73.22,32.0,36.5,7,26,2018
73.94,32.0,36.32,7,27,2018
74.48,32.0,36.5,7,28,2018
75.92,32.0,35.6,7,29,2018
78.44,32.0,36.68,7,30,2018
78.98,32.0,36.14,7,31,2018
79.88,32.0,36.86,8,1,2018
78.08000000000001,32.0,36.32,8,2,2018
77.72,32.0,36.32,8,3,2018
76.28,32.0,36.14,8,4,2018
76.64,32.0,35.78,8,5,2018
77.72,32.0,36.5,8,6,2018
78.62,32.0,36.86,8,7,2018
80.78,32.0,35.24,8,8,2018
82.03999999999999,32.0,36.68,8,9,2018
80.96000000000001,32.0,36.86,8,10,2018
81.32,32.0,37.04,8,11,2018
77.36,32.0,36.86,8,12,2018
75.56,32.0,37.04,8,13,2018
74.48,32.0,36.86,8,14,2018
74.84,32.0,36.86,8,15,2018
75.02,32.0,36.68,8,16,2018
75.74000000000001,32.0,36.5,8,17,2018
75.56,32.0,36.32,8,18,2018
75.56,32.0,35.6,8,19,2018
75.74000000000001,32.0,36.68,8,20,2018
74.84,32.0,36.86,8,21,2018
75.56,32.0,36.68,8,22,2018
75.02,32.0,36.68,8,23,2018
73.4,32.0,36.32,8,24,2018
72.86,32.0,35.96,8,25,2018
73.58000000000001,32.0,36.68,8,26,2018
71.96000000000001,32.0,36.5,8,27,2018
71.96000000000001,32.0,37.4,8,28,2018
74.66,32.0,36.68,8,29,2018
74.84,32.0,36.32,8,30,2018
72.86,32.0,36.5,8,31,2018
72.86,32.0,37.04,9,1,2018
70.88,32.0,36.68,9,2,2018
71.96000000000001,32.0,36.86,9,3,2018
72.5,32.0,37.94,9,4,2018
72.14,32.0,37.76,9,5,2018
70.34,32.0,38.12,9,6,2018
71.24000000000001,32.0,36.14,9,7,2018
71.78,32.0,35.6,9,8,2018
71.42,32.0,35.96,9,9,2018
71.42,32.0,36.68,9,10,2018
70.88,32.0,36.32,9,11,2018
71.24000000000001,32.0,37.22,9,12,2018
72.68,32.0,35.78,9,13,2018
74.66,32.0,35.42,9,14,2018
74.12,32.0,36.5,9,15,2018
73.03999999999999,32.0,35.78,9,16,2018
72.86,32.0,35.78,9,17,2018
70.34,32.0,36.68,9,18,2018
68.72,32.0,35.78,9,19,2018
68.53999999999999,32.0,36.68,9,20,2018
69.08000000000001,32.0,36.14,9,21,2018
71.42,32.0,37.4,9,22,2018
70.52,32.0,36.68,9,23,2018
68.53999999999999,32.0,35.96,9,24,2018
66.38,32.0,37.04,9,25,2018
67.46000000000001,32.0,35.96,9,26,2018
70.34,32.0,35.42,9,27,2018
68.18,32.0,35.6,9,28,2018
69.25999999999999,32.0,36.68,9,29,2018
69.98,32.0,35.78,9,30,2018
75.74000000000001,32.0,36.68,10,1,2018
75.02,32.0,36.14,10,2,2018
71.06,32.0,36.68,10,3,2018
70.88,32.0,36.68,10,4,2018
69.25999999999999,32.0,35.78,10,5,2018
67.46000000000001,32.0,36.14,10,6,2018
68.18,32.0,35.6,10,7,2018
68.18,32.0,35.24,10,8,2018
68.72,32.0,36.86,10,9,2018
66.92,32.0,35.78,10,10,2018
67.82,32.0,36.14,10,11,2018
68.36,47.480000000000004,38.480000000000004,10,12,2018
65.84,41.54,35.78,10,13,2018
64.75999999999999,32.0,34.7,10,14,2018
68.72,32.0,36.68,10,15,2018
68.0,32.0,35.06,10,16,2018
68.36,32.0,35.24,10,17,2018
69.98,32.0,35.96,10,18,2018
73.03999999999999,32.0,35.6,10,19,2018
75.02,32.0,35.42,10,20,2018
70.52,32.0,34.7,10,21,2018
68.18,32.0,35.24,10,22,2018
67.64,32.0,36.32,10,23,2018
67.64,32.0,35.06,10,24,2018
68.53999999999999,32.0,35.96,10,25,2018
69.98,32.0,34.88,10,26,2018
68.53999999999999,32.0,34.88,10,27,2018
65.12,32.0,34.16,10,28,2018
65.48,32.0,35.24,10,29,2018
66.74000000000001,32.0,35.06,10,30,2018
67.28,32.0,34.7,10,31,2018
68.18,32.0,34.52,11,1,2018
70.88,32.0,34.7,11,2,2018
70.34,32.0,33.98,11,3,2018
69.25999999999999,32.0,33.8,11,4,2018
66.02,32.0,35.78,11,5,2018
67.28,32.0,35.42,11,6,2018
66.02,32.0,35.06,11,7,2018
65.84,32.0,35.78,11,8,2018
68.53999999999999,32.0,37.94,11,9,2018
65.66,32.0,34.88,11,10,2018
61.519999999999996,32.0,33.8,11,11,2018
64.22,32.0,36.14,11,12,2018
65.12,32.0,37.4,11,13,2018
68.18,32.0,35.96,11,14,2018
65.84,32.0,35.24,11,15,2018
64.22,32.0,33.44,11,16,2018
62.24,32.0,33.44,11,17,2018
63.31999999999999,32.0,34.34,11,18,2018
62.06,32.0,32.72,11,19,2018
61.88,32.0,33.8,11,20,2018
61.519999999999996,32.0,33.8,11,21,2018
63.31999999999999,50.72,36.32,11,22,2018
61.88,32.0,34.34,11,23,2018
62.42,32.0,34.34,11,24,2018
64.03999999999999,32.0,34.7,11,25,2018
65.12,32.0,35.78,11,26,2018
63.68000000000001,32.0,34.34,11,27,2018
61.34,34.7,35.24,11,28,2018
62.78,70.34,39.019999999999996,11,29,2018
60.620000000000005,32.0,36.32,11,30,2018
58.28,32.0,38.12,12,1,2018
59.72,32.0,40.46,12,2,2018
57.019999999999996,32.0,33.8,12,3,2018
59.0,32.0,34.7,12,4,2018
56.84,35.24,37.94,12,5,2018
55.22,107.06,37.76,12,6,2018
58.46,32.0,35.6,12,7,2018
59.72,32.0,33.44,12,8,2018
60.26,32.0,34.7,12,9,2018
59.72,32.0,33.62,12,10,2018
59.36,32.0,33.62,12,11,2018
57.56,32.0,33.98,12,12,2018
59.540000000000006,32.0,33.44,12,13,2018
60.26,32.0,33.8,12,14,2018
60.08,32.0,34.34,12,15,2018
57.019999999999996,32.0,33.8,12,16,2018
59.540000000000006,32.0,34.7,12,17,2018
60.08,32.0,34.34,12,18,2018
59.18,32.0,33.8,12,19,2018
59.540000000000006,32.0,33.98,12,20,2018
59.900000000000006,32.0,34.16,12,21,2018
58.46,32.0,34.34,12,22,2018
57.56,32.0,33.8,12,23,2018
59.36,33.8,34.88,12,24,2018
61.34,32.0,42.620000000000005,12,25,2018
56.66,32.0,33.26,12,26,2018
55.76,32.0,35.96,12,27,2018
54.5,32.0,34.52,12,28,2018
51.620000000000005,32.0,34.16,12,29,2018
51.980000000000004,32.0,33.98,12,30,2018
54.86,32.0,36.14,12,31,2018
